index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
133026,318,5,03/05/2013,822,1,1,0,0,8188.938533179584
296285,394,3,13/11/2013,539,1,0,0,0,5338.437207884265
14477,761,5,07/02/2014,1014,1,1,0,1,8952.537910356003
130799,706,2,28/07/2015,578,1,1,0,0,6931.720330156993
17306,41,5,28/02/2014,433,1,0,0,0,3757.5458600498364
617975,894,1,07/07/2014,958,1,0,0,1,7898.952732882204
668657,169,6,03/05/2014,801,1,0,0,0,7384.000191618138
460228,1012,1,09/06/2014,0,0,0,a,0,76.44190377912234
26534,310,4,29/08/2013,868,1,1,0,0,8392.548433832982
8504,1003,3,22/01/2014,847,1,1,0,0,8141.25226427476
253700,970,3,28/08/2013,429,1,1,0,0,4525.525962349978
586553,239,5,27/09/2013,627,1,1,0,0,5828.609803858977
463307,998,1,16/03/2015,647,1,1,0,0,7404.568407408487
245670,278,5,14/06/2013,692,1,0,0,0,6580.8971925718815
291128,49,2,26/05/2015,539,1,0,0,1,4451.176769606493
615053,603,3,28/08/2013,0,0,1,0,1,161.92868085176593
263461,658,2,30/04/2013,824,1,1,0,0,8215.51326003139
42414,1072,3,06/02/2013,786,1,1,0,0,6926.346871682755
527688,1028,2,22/10/2013,587,1,1,0,1,6055.443894791826
697845,288,4,18/06/2015,489,1,1,0,0,5976.595224799923
28136,111,1,30/03/2015,838,1,1,0,1,8861.092620019324
245444,581,2,14/07/2015,703,1,1,0,0,7611.58247795089
394116,979,7,12/05/2013,0,0,0,0,0,112.51139372347353
601504,644,7,22/02/2015,0,0,0,0,0,0.0
349857,589,1,03/06/2013,577,1,1,0,0,6936.979143562528
658989,295,2,25/02/2014,619,1,0,0,0,5112.823982294438
73913,388,1,18/02/2013,1586,1,1,0,0,14503.904340243795
579219,9,6,04/10/2014,621,1,0,0,0,5378.216432378492
628094,445,4,29/08/2013,1381,1,1,0,1,11196.029507917194
430442,204,4,05/09/2013,445,1,0,0,1,3876.326648223835
694123,296,1,06/10/2014,1011,1,1,0,0,9693.179792552659
637678,497,7,24/05/2015,0,0,0,0,0,201.58793149649776
697006,481,1,18/02/2013,523,1,1,0,0,6188.641928972489
174454,1100,6,06/12/2014,569,1,0,0,0,5186.123380701225
290329,588,6,14/12/2013,614,1,0,0,0,7042.2509304455325
79977,290,2,07/01/2014,918,1,1,0,1,9067.169582051409
561228,1107,4,28/05/2015,635,1,0,0,1,5611.9295652855935
645402,1019,6,25/01/2014,820,1,0,0,0,7053.969433297088
187053,945,5,17/01/2014,545,1,0,0,0,4398.4226553773715
545699,770,7,26/10/2014,0,0,0,0,0,0.0
101633,1041,4,15/08/2013,0,0,1,a,1,0.0
281213,433,3,31/07/2013,898,1,1,0,1,8169.2993894661095
303302,190,2,19/11/2013,738,1,1,0,0,7737.919973177077
358148,843,3,29/07/2015,962,1,1,0,1,15001.980011108593
686634,937,3,27/03/2013,689,1,1,0,1,6512.530906024925
66159,333,7,09/06/2013,0,0,0,0,0,0.0
668588,302,3,01/10/2014,337,1,1,0,0,3885.8180526157253
402857,329,7,29/03/2015,0,0,0,0,0,0.0
354382,1034,6,08/11/2014,290,1,0,0,0,4065.7487458160726
12107,734,6,10/01/2015,289,1,0,0,0,2974.9958202386297
469435,892,4,10/10/2013,861,1,1,0,0,7849.233889294178
500089,96,4,04/04/2013,532,1,0,0,1,4978.546964300501
290988,578,2,23/06/2015,762,1,0,0,0,6233.794667799354
178794,593,3,09/04/2014,1035,1,0,0,0,7720.684600377675
624708,958,2,06/05/2014,595,1,1,0,0,6360.402158799856
677489,944,5,05/09/2014,1135,1,1,0,1,9397.250140982858
298677,524,5,15/11/2013,913,1,0,0,0,8257.335834253654
703190,311,1,23/12/2013,1049,1,0,0,1,9314.073844622251
130811,501,3,18/02/2015,615,1,1,0,1,6708.83253586206
110239,1039,3,31/07/2013,1233,1,1,0,1,10584.278399414308
624648,511,1,14/07/2014,863,1,1,0,0,9282.855959440712
217090,58,4,30/07/2015,594,1,1,0,0,7121.885265526738
110364,963,5,24/07/2015,717,1,0,0,1,6525.88562189473
678970,860,4,23/01/2014,638,1,1,0,0,6333.941762152766
418148,114,1,08/06/2015,515,1,0,0,0,4917.21147452071
445220,20,3,13/02/2013,753,1,0,0,1,6644.894399958647
126944,33,4,20/06/2013,743,1,1,0,0,7423.885905980796
349411,255,2,19/02/2013,621,1,1,0,0,6592.152295525059
630781,458,7,21/09/2014,0,0,0,0,0,0.0
463948,963,6,24/08/2013,354,1,0,0,0,3388.3288934234256
452373,167,7,07/06/2015,0,0,0,0,0,0.0
324245,849,6,18/04/2015,861,1,0,0,0,7967.007901590425
222694,208,7,29/06/2014,0,0,0,0,0,0.0
48646,85,6,09/11/2013,687,1,0,0,0,7767.774008370251
626354,341,7,03/08/2014,0,0,0,0,0,0.0
651600,841,5,13/03/2015,425,1,0,0,0,3289.4989901344265
85679,234,3,27/11/2013,787,1,0,0,0,6810.34964282515
183869,333,7,12/10/2014,0,0,0,0,0,0.0
283159,78,7,14/04/2013,0,0,0,0,0,0.0
634703,764,7,12/01/2014,0,0,0,0,0,8.428022947791058
706142,5,7,08/09/2013,0,0,0,0,0,0.0
522728,547,6,04/04/2015,688,1,0,0,0,7579.302166272373
663580,705,6,03/05/2014,686,1,0,0,0,6807.149922744599
46119,244,5,27/12/2013,534,1,0,0,1,5493.770229900621
250823,513,3,10/12/2014,1681,1,0,0,0,9807.299028499661
613782,894,6,22/03/2014,753,1,0,0,0,6719.7499228874
200809,974,2,05/02/2013,1806,1,1,0,0,12828.111944180248
269386,814,7,15/06/2014,0,0,0,0,0,228.75627254051605
288820,989,5,20/03/2015,637,1,1,0,0,5921.186922340659
365858,135,7,22/09/2013,0,0,0,0,0,0.0
616253,425,1,13/04/2015,590,1,1,0,0,6964.881112218678
260287,875,6,10/08/2013,352,1,0,0,0,3265.810957355978
168584,914,7,08/06/2014,0,0,0,0,0,23.967173915661903
667415,1017,4,03/10/2013,0,0,0,a,0,13.033203818301539
666578,880,1,25/05/2015,0,0,0,a,0,128.384960943924
443663,813,1,17/03/2014,845,1,1,0,0,8066.0655404583695
103282,374,1,05/05/2014,1097,1,1,0,0,12259.280055819352
659814,883,3,22/07/2015,417,1,0,0,1,4041.823453484708
204523,348,4,22/08/2013,665,1,0,0,1,5962.184392640966
105679,529,5,26/04/2013,777,1,1,0,0,8787.74233880099
571093,758,6,31/08/2013,415,1,0,0,0,4589.357428384433
41097,698,6,17/08/2013,1706,1,0,0,0,12534.39263511611
139328,1115,2,05/11/2013,411,1,1,0,0,5120.524035637743
338773,216,2,20/08/2013,676,1,0,0,1,7327.049486160036
196518,753,7,27/07/2014,0,0,0,0,0,46.00695943287223
283593,736,1,14/04/2014,641,1,1,0,1,7494.060791435178
260425,229,5,26/06/2015,653,1,0,0,0,6840.696808251417
8772,1078,6,25/04/2015,438,1,0,0,0,4004.987434324966
165827,715,4,19/06/2014,688,1,1,0,0,7205.377593796287
711567,748,2,12/08/2014,344,1,0,0,1,3688.2843279157782
25887,202,7,08/12/2013,0,0,0,0,0,613.9940124139302
46929,626,5,06/02/2015,922,1,1,0,0,8751.199408313703
252401,364,2,10/06/2014,660,1,0,0,0,5481.849018031273
544688,791,6,14/02/2015,831,1,0,0,0,7579.275261716938
630754,8,6,07/09/2013,307,1,0,0,0,2967.6368328916546
355922,33,1,20/10/2014,932,1,1,0,0,9762.682459041014
553915,54,1,25/11/2013,560,1,0,0,0,5305.60996942179
491425,59,2,03/06/2014,691,1,1,0,0,8175.250198208974
42394,681,1,29/12/2014,431,1,0,0,1,3325.3241291201575
178531,267,5,13/12/2013,1510,1,0,0,0,10869.568608222531
63227,39,1,07/01/2013,1046,1,1,0,0,10220.189773420316
513313,557,2,30/07/2013,721,1,1,0,1,7033.068575234436
522520,1058,4,29/08/2013,678,1,1,0,1,6797.392494137198
492008,99,1,09/02/2015,431,1,0,0,0,4230.983217487435
26376,641,4,13/02/2014,560,1,0,0,0,6147.287982424638
141308,537,5,13/02/2015,646,1,0,0,0,5944.532516113836
695853,198,5,02/05/2014,493,1,1,0,1,5256.274745219711
699596,994,6,20/06/2015,257,1,0,0,0,2845.2367910900957
11724,1034,5,14/02/2014,796,1,0,0,0,7988.136200191048
475449,1068,4,09/10/2014,293,1,1,0,0,3793.5733258982987
77094,264,3,07/08/2013,837,1,0,0,0,6313.7575314910755
596587,427,2,28/05/2013,829,1,1,0,1,7730.4639742991185
424708,663,1,03/02/2014,803,1,1,0,0,8717.289701505139
133400,452,2,09/06/2015,438,1,0,0,0,4667.260722624227
372317,78,4,15/01/2015,502,1,1,0,0,5562.906760843341
469875,487,5,21/11/2014,640,1,0,0,0,5671.373124694409
489986,960,3,20/05/2015,614,1,1,0,0,6510.131368724138
76537,209,4,14/11/2013,582,1,0,0,0,4607.725991973814
228691,506,5,28/06/2013,794,1,0,0,0,6514.7987212243215
500104,789,4,07/05/2015,522,1,1,0,0,6096.690680488941
351509,257,2,02/04/2013,916,1,0,0,1,7221.957220903618
403418,367,1,27/10/2014,520,1,0,0,0,4820.924697670673
141754,264,2,29/07/2014,813,1,1,0,1,8070.594014173029
708723,464,3,29/04/2015,1234,1,1,0,0,10327.958932133139
606514,459,5,06/06/2014,1228,1,1,0,0,10335.568529087403
573456,841,3,10/12/2014,411,1,0,0,0,3516.1145807938497
412036,675,4,21/11/2013,675,1,1,0,0,6802.445766844374
454167,150,2,05/05/2015,824,1,1,0,0,9218.8390551266
536326,808,5,26/06/2015,585,1,0,0,0,6446.020175556944
195050,4,2,11/03/2014,1092,1,0,0,0,8014.954610453254
401658,104,7,08/03/2015,0,0,0,0,0,0.0
666654,241,1,08/07/2013,620,1,0,0,0,5294.638179625956
549369,17,5,15/03/2013,823,1,0,0,0,6727.670963638563
525044,844,1,15/12/2014,582,1,1,0,0,7214.004784374921
92889,1112,5,11/04/2014,700,1,0,0,0,6640.802310112672
417990,639,2,24/06/2014,418,1,0,0,0,4204.621420393984
560400,968,1,02/12/2013,1339,1,1,0,0,12973.983580457341
332572,329,6,09/11/2013,429,1,0,0,0,4438.0361576781315
380004,365,2,21/01/2014,571,1,1,0,0,6309.4816630946425
380320,682,2,07/10/2014,2045,1,1,0,0,14062.464078772358
485277,1084,5,08/05/2015,810,1,1,0,0,8519.140165369854
214984,1107,4,23/07/2015,590,1,0,0,0,5406.632533061809
347030,601,3,01/01/2014,0,0,0,a,1,392.8199174180386
554331,450,5,02/08/2013,1138,1,1,0,1,9525.984717855312
180182,808,3,20/08/2014,589,1,1,0,1,7025.902128366371
91585,226,5,31/05/2013,1038,1,1,0,0,9424.9622047993
337287,224,6,01/06/2013,432,1,0,0,0,4437.007690740506
5922,364,2,10/12/2013,592,1,0,0,0,5363.4841128476355
668590,483,1,27/05/2013,787,1,1,0,0,8243.032041262017
162038,536,6,01/11/2014,0,0,0,a,0,136.9296689738634
570046,346,5,05/12/2014,857,1,1,0,0,9113.357952443028
125515,1010,3,10/06/2015,618,1,0,0,0,5830.923771976739
631827,927,5,24/01/2014,774,1,1,0,0,7545.927965445284
488238,476,3,10/04/2013,670,1,1,0,0,6078.290764466074
595013,309,1,06/04/2015,0,0,0,b,1,698.8832523247177
669612,190,5,21/03/2014,684,1,1,0,0,7217.675553236012
522340,1065,6,25/04/2015,320,1,0,0,0,3342.1025971716494
145188,429,7,18/05/2014,0,0,0,0,0,653.7682327621558
29075,893,7,09/03/2014,0,0,0,0,0,0.0
620257,113,6,08/06/2013,789,1,0,0,0,6870.008050208283
423909,184,6,21/06/2014,486,1,0,0,0,4640.079573332472
5513,885,4,09/10/2014,862,1,1,0,1,7646.157776365569
157741,331,6,18/01/2014,597,1,0,0,0,5250.312390766604
403411,805,5,06/03/2015,557,1,1,0,0,6666.198294682329
668630,379,4,26/06/2014,432,1,0,0,0,3961.405549486
679924,454,5,31/10/2014,0,0,0,a,1,117.86362849666166
127691,780,6,26/01/2013,263,1,0,0,0,2370.6301436906024
350679,712,5,24/05/2013,501,1,0,0,1,4972.434208208111
176758,876,7,06/07/2014,0,0,0,0,0,0.0
468908,675,3,25/12/2013,0,0,0,c,1,199.90908211638836
491932,1112,2,17/03/2015,777,1,1,0,0,8380.66386722381
528951,645,1,18/05/2015,1573,1,1,0,0,14060.280396374083
708502,271,5,15/05/2015,788,1,0,0,1,6826.492878044596
225772,664,3,03/04/2013,537,1,0,0,0,4723.031943775072
646442,680,1,05/08/2013,823,1,0,0,0,6865.590101686142
65737,534,4,21/03/2013,503,1,1,0,0,5830.227094320002
495271,3,5,30/05/2014,965,1,0,0,0,7074.184044282546
678378,877,1,30/12/2013,1155,1,0,0,1,9751.711771326838
540127,674,4,11/09/2014,898,1,0,0,0,7157.122973587013
655764,396,4,05/09/2013,1204,1,0,0,0,8409.713881057422
668040,931,6,06/04/2013,251,1,0,0,0,2170.6597227252823
5574,578,3,03/09/2014,909,1,1,0,0,7759.998444468757
540911,409,5,11/07/2014,467,1,0,0,0,4636.695037200994
234996,206,6,18/05/2013,498,1,0,0,0,4704.861997704807
144721,108,6,21/12/2013,1180,1,0,0,0,9735.654236694178
454454,760,7,19/07/2015,0,0,0,0,0,0.0
42681,922,5,06/06/2014,750,1,1,0,0,7310.801543356214
685198,1080,3,04/12/2013,920,1,1,0,0,11398.47655630151
245786,845,7,13/01/2013,0,0,0,0,0,0.0
489190,1014,3,26/11/2014,1417,1,1,0,0,12914.436475421357
452872,554,6,02/03/2013,345,1,0,0,0,3831.4881999943373
438242,971,5,12/09/2014,882,1,0,0,0,6755.372282605329
173708,736,3,03/07/2013,550,1,1,0,0,5858.501616254382
500897,1113,3,13/03/2013,617,1,0,0,0,6860.50217353648
252009,345,6,17/01/2015,313,1,0,0,0,3243.3409128726876
489277,358,1,27/01/2014,974,1,0,0,0,7836.417564542738
217799,27,6,31/08/2013,909,1,0,0,0,7777.845182076823
570087,210,3,27/02/2013,266,1,0,0,0,2423.708438545016
277343,1087,6,21/09/2013,530,1,0,0,0,5150.944435989032
246393,344,1,11/05/2015,1258,1,0,0,1,10907.419567748522
333826,116,1,24/02/2014,764,1,0,0,0,6682.627564018144
273126,385,4,09/05/2013,0,0,0,a,0,794.5663532571796
633257,139,2,07/07/2015,402,1,0,0,0,4387.027686233587
536436,837,3,20/03/2013,274,1,1,0,0,2554.979879759958
392807,151,6,22/03/2014,642,1,0,0,0,6548.525056071228
9658,325,5,05/06/2015,727,1,1,0,0,7747.903931398924
672437,1096,7,10/02/2013,0,0,0,0,0,0.0
495729,255,5,04/07/2014,595,1,1,0,0,6097.576567055225
463735,916,6,27/07/2013,581,1,0,0,0,5373.510043722141
639793,784,4,23/01/2014,797,1,1,0,0,7744.6839736961765
480953,632,5,15/02/2013,807,1,0,0,0,6770.826450816964
410159,391,1,18/02/2013,950,1,1,0,0,10856.63053021289
615202,398,2,17/02/2015,615,1,1,0,0,6621.9734108123375
293906,929,1,05/05/2014,904,1,1,0,0,9883.331099383306
392923,294,1,10/02/2014,946,1,0,0,0,7209.188341374128
196232,319,1,07/07/2014,783,1,0,0,0,6756.074307400938
596255,75,6,07/03/2015,621,1,0,0,0,5893.583297356198
549235,178,5,14/06/2013,943,1,0,0,0,7179.283260228306
230156,779,4,07/03/2013,807,1,1,0,0,7512.757582969047
597117,737,2,25/11/2014,1077,1,1,0,0,10390.415873263622
685371,305,5,21/02/2014,502,1,1,0,0,5482.626454192871
646858,454,6,11/01/2014,257,1,0,0,0,2774.2467923085856
251679,218,5,08/11/2013,693,1,1,0,0,6227.101487191109
67256,820,3,05/06/2013,1138,1,1,0,0,11608.00049109628
241647,898,1,01/07/2013,1057,1,1,0,0,10114.449777009248
84242,125,4,03/07/2014,1877,1,1,0,0,15222.836602634112
264455,829,4,10/10/2013,808,1,1,0,0,7520.626659910538
700950,451,6,06/06/2015,482,1,0,0,0,5191.114891612172
466720,78,2,27/01/2015,519,1,1,0,0,6087.466038571958
220602,301,7,08/03/2015,0,0,0,0,0,0.0
437208,781,2,12/02/2013,670,1,0,0,0,5395.600101051498
88172,255,3,01/07/2015,698,1,1,0,1,7665.052089495462
441975,450,7,09/11/2014,0,0,0,0,0,121.90742814713369
66246,132,3,28/01/2015,603,1,1,0,0,6312.081345712293
400714,704,2,01/04/2014,1343,1,1,0,0,11886.425206218304
629670,956,4,28/11/2013,512,1,0,0,0,4283.933721676896
354403,1105,1,13/10/2014,425,1,0,0,1,4424.038106925655
229713,395,5,08/05/2015,583,1,1,0,0,7344.135812727098
392982,224,2,12/02/2013,342,1,0,0,0,3410.895779766162
16858,291,6,28/03/2015,456,1,0,0,0,4610.166544780128
201905,86,3,05/06/2013,673,1,1,0,0,5997.52314523749
53626,963,4,23/05/2013,1106,1,0,0,0,7776.95088982256
475129,246,2,04/02/2014,1058,1,1,0,0,9276.88716409537
504712,846,4,26/09/2013,786,1,1,0,0,7348.965459264727
600087,476,3,24/09/2014,560,1,0,0,0,4420.165251514887
230229,773,1,15/06/2015,921,1,1,0,0,9688.862941062476
675976,1108,2,17/12/2013,1101,1,1,0,0,11261.308653151547
137686,147,1,30/06/2014,1199,1,1,0,0,12302.574639791172
582562,929,1,05/08/2013,1015,1,0,0,0,7341.463368064001
323476,619,5,09/05/2014,483,1,1,0,0,5943.742400175668
136418,719,7,19/07/2015,0,0,0,0,0,409.85982413064863
111652,131,5,22/11/2013,614,1,1,0,0,6261.792810034237
678755,502,6,30/05/2015,1380,1,0,0,0,10458.97442555017
67477,1006,1,08/07/2013,766,1,0,0,0,5529.482986353626
564828,120,2,20/08/2013,558,1,0,0,0,4982.783168080859
570369,240,7,07/09/2014,0,0,0,0,0,0.0
123695,874,2,09/12/2014,477,1,0,0,0,4634.93694168123
230390,190,1,30/09/2013,695,1,0,0,0,5986.105674522058
394879,790,7,29/03/2015,0,0,0,0,0,0.0
359641,1059,4,19/06/2014,1106,1,1,0,0,9792.66248699748
413992,509,6,15/06/2013,367,1,0,0,0,3568.1783587234636
281975,1057,3,17/09/2014,592,1,1,0,0,6113.705379198098
197809,990,3,28/01/2015,528,1,1,0,0,5083.771958268512
383747,130,1,04/08/2014,677,1,1,0,1,7835.559648778794
337889,571,6,28/02/2015,782,1,0,0,0,6011.951217247893
654060,675,2,19/02/2013,521,1,1,0,0,5683.741165618791
604564,424,6,16/05/2015,811,1,0,0,0,7131.552525729214
174211,722,6,10/01/2015,1081,1,0,0,0,9374.474140357104
197231,891,4,24/07/2014,936,1,0,0,1,7302.176276561457
514692,244,3,03/09/2014,566,1,1,0,0,6041.128551886752
15349,338,7,17/08/2014,0,0,0,0,1,295.5966694995486
206461,532,1,25/11/2013,1311,1,0,0,0,9190.51709943315
10577,762,1,26/08/2013,431,1,1,0,1,5662.217490879706
497421,523,2,05/08/2014,1627,1,1,0,1,15327.285373183413
415599,947,5,20/06/2014,1197,1,1,0,1,9057.453644699168
51571,584,2,12/08/2014,325,1,0,0,1,2899.511363256904
609730,456,4,18/12/2014,1239,1,1,0,0,11165.25376096604
296632,905,1,08/04/2013,1936,1,1,0,0,17539.202765906295
423520,186,6,07/02/2015,399,1,0,0,0,4116.208309168062
290548,798,4,04/06/2015,984,1,1,a,0,9241.154949818148
419665,276,3,11/03/2015,431,1,0,0,0,3924.8995986714126
420538,856,3,02/01/2013,1001,1,0,0,1,7361.122103685881
217544,538,2,20/01/2015,542,1,0,0,0,5130.18804929204
132638,904,7,22/02/2015,0,0,0,0,0,734.311246856648
161231,1093,5,16/08/2013,921,1,1,0,1,9898.666648218794
60960,211,7,17/02/2013,0,0,0,0,0,0.0
669836,1073,1,26/01/2015,868,1,1,0,0,9628.058333664434
468622,1092,7,01/03/2015,0,0,0,0,0,481.2865567419891
305160,641,4,25/07/2013,439,1,0,0,1,5205.048713007613
2335,835,3,05/02/2014,693,1,1,0,0,6963.818318448161
3194,87,7,29/12/2013,0,0,0,0,0,163.81483167717744
412316,979,5,04/07/2014,642,1,1,0,0,6136.254206685618
98287,295,1,04/05/2015,786,1,1,0,0,8314.554981147625
695502,1103,2,03/06/2014,459,1,1,0,0,5871.069128434505
630407,155,4,29/08/2013,571,1,1,0,1,6731.4619894812195
571087,744,3,06/05/2015,820,1,1,0,0,8732.04369342369
432742,93,4,17/07/2014,634,1,1,0,1,6673.487045393276
71057,753,3,24/04/2013,756,1,1,0,0,7959.690714534743
256949,904,7,08/09/2013,0,0,0,0,0,713.1714181665781
497297,980,1,18/11/2013,801,1,1,0,0,8838.881103641985
362059,1081,2,05/05/2015,786,1,1,0,0,10279.865411008954
114603,581,2,09/06/2015,521,1,0,0,0,4966.949275579993
537324,23,7,27/01/2013,0,0,0,0,0,0.0
302542,1095,5,11/10/2013,676,1,1,0,0,7198.275002589843
477958,844,3,03/06/2015,664,1,1,0,0,7136.308217365585
372155,343,1,12/05/2014,572,1,0,0,0,6569.223439057653
497614,714,2,03/12/2013,364,1,1,0,0,4922.987848060919
115863,397,1,01/07/2013,1027,1,1,0,0,10045.671672218392
536522,967,2,19/08/2014,1075,1,1,0,1,10068.292948696046
60343,188,5,04/01/2013,370,1,0,0,1,3897.8316861405974
150664,302,1,08/06/2015,276,1,0,0,0,2466.94742872348
7299,281,6,03/08/2013,683,1,0,0,0,6865.3662560780285
114384,684,6,31/08/2013,731,1,0,0,0,7413.7846527306365
693342,690,1,30/03/2015,1007,1,1,0,1,11108.782693944984
547500,357,4,25/04/2013,946,1,1,0,0,8665.329116981811
24623,1071,3,07/05/2014,748,1,1,0,0,6944.920757944293
664784,961,5,03/10/2014,0,0,1,a,0,0.0
337487,155,4,04/06/2015,0,0,1,a,1,173.99895991461025
670167,730,5,31/05/2013,1429,1,1,0,0,11947.184097667985
224544,172,2,03/02/2015,881,1,1,0,0,8579.991346631656
108066,310,2,24/09/2013,780,1,1,0,0,8119.987913522358
694229,913,6,12/04/2014,1103,1,0,0,0,8360.818367103535
234270,544,3,09/01/2013,2176,1,1,0,0,17123.81790313272
172277,1000,2,05/03/2013,893,1,1,0,0,9503.118268658802
562833,16,1,27/04/2015,1070,1,1,0,0,10760.457625560373
467388,1026,1,18/02/2013,1630,1,1,0,0,15768.289346328898
481994,568,7,20/04/2014,0,0,0,0,1,0.0
74511,897,2,24/03/2015,281,1,0,0,0,2032.0597092431167
180279,515,5,05/09/2014,887,1,1,0,0,8174.902686949109
563513,600,1,15/09/2014,726,1,1,0,0,8577.542264998245
673266,413,5,11/04/2014,936,1,0,0,0,8693.916098118209
361359,233,5,17/04/2015,1064,1,1,0,0,10394.276537276739
570560,594,2,14/07/2015,489,1,1,0,0,6109.001614837367
429539,239,2,16/12/2014,603,1,1,0,0,6402.754873736862
549400,390,6,13/06/2015,886,1,0,0,0,8593.691799653587
150021,100,3,14/08/2013,853,1,1,0,1,8438.578002177703
696001,360,5,11/10/2013,886,1,1,0,1,8356.376739977615
441003,1084,4,12/12/2013,827,1,0,0,0,7238.288238970371
704418,525,4,05/12/2013,1058,1,1,0,0,11002.720921098067
230374,1042,2,02/09/2014,586,1,1,0,0,6232.476316672622
538264,734,5,31/05/2013,850,1,1,0,0,8318.65831133439
287032,686,5,10/04/2015,695,1,0,0,1,7408.772829235417
347925,474,5,25/10/2013,810,1,1,0,1,7613.533643023801
565729,1089,4,30/04/2015,1343,1,1,0,0,11977.840433167717
622490,448,6,15/06/2013,490,1,0,0,0,4334.721341689547
87673,349,6,31/01/2015,807,1,0,0,0,7633.28520966744
678101,943,7,20/07/2014,0,0,0,0,0,220.97527652193082
523800,358,6,02/03/2013,1247,1,0,0,0,9226.128434122342
148824,820,5,11/10/2013,1186,1,1,0,0,11778.84334333301
214350,560,5,15/08/2014,1511,1,0,0,1,10105.130730433426
24194,1062,5,12/07/2013,514,1,0,0,1,5365.916582259249
622560,849,1,09/09/2013,1038,1,1,0,0,10057.64392261646
412622,1095,5,06/12/2013,887,1,1,0,0,9074.522364525856
393964,694,3,24/07/2013,621,1,0,0,0,5675.964736151628
499205,205,3,22/10/2014,823,1,1,0,1,7606.247939434655
197329,573,7,17/02/2013,0,0,0,0,0,411.7520172207602
343824,804,5,18/01/2013,416,1,0,0,0,4365.028785765098
609826,856,3,09/01/2013,952,1,1,0,0,8287.6441771316
339822,252,3,30/01/2013,709,1,0,0,0,7087.078543019894
74602,457,3,21/05/2014,410,1,1,0,0,4963.259135658029
449064,665,6,14/03/2015,753,1,0,0,0,6889.8682610804035
102407,422,3,06/03/2013,494,1,1,0,0,5257.479923426847
259790,57,1,25/02/2013,844,1,0,0,0,8460.391312144673
18737,125,2,30/07/2013,1818,1,1,0,1,14421.84014767619
136994,947,4,04/09/2014,997,1,1,0,1,7308.590744412349
225299,279,7,22/09/2013,0,0,0,0,0,359.3395507161411
230115,156,3,04/02/2015,702,1,1,0,1,8128.237769270142
395685,869,7,01/06/2014,0,0,0,0,0,1018.3161543020551
587529,234,3,04/12/2013,1147,1,1,0,0,11288.655656595794
184611,123,1,17/03/2014,1314,1,1,0,0,12169.301295477335
31771,640,5,07/03/2014,950,1,1,0,0,8915.561548167958
640775,110,1,14/01/2013,581,1,0,0,0,4804.981075837893
507006,733,1,06/10/2014,3555,1,1,0,1,17296.25640591346
134574,808,2,12/05/2015,606,1,0,0,0,6375.615935582796
221934,914,1,09/09/2013,1406,1,1,0,0,12155.989541201949
297296,393,3,02/01/2013,474,1,0,0,1,4782.076762092136
382099,902,7,05/01/2014,0,0,0,0,0,313.03558818689635
552080,441,4,27/02/2014,533,1,0,0,0,4956.273487074966
140685,391,7,01/09/2013,0,0,0,0,0,959.5446249155327
419236,798,5,11/01/2013,984,1,1,0,0,8982.45029854145
672815,798,6,10/08/2013,343,1,0,0,0,3297.2126740411773
136295,637,2,31/03/2015,648,1,1,0,1,7409.179651544092
625267,621,2,14/10/2014,745,1,0,0,1,6071.611382348793
703298,44,1,02/02/2015,835,1,1,0,1,9495.388327472434
595487,1008,1,07/01/2013,888,1,1,0,0,8970.913981598245
515101,868,2,05/11/2013,614,1,1,0,0,7516.284311526688
702585,695,1,12/05/2014,432,1,0,0,0,4662.506769642465
598063,107,4,27/06/2013,796,1,0,0,1,6919.619298074715
619523,916,7,18/05/2014,0,0,0,0,0,103.1722971947051
306390,554,6,29/03/2014,440,1,0,0,0,4747.544590643753
435450,319,7,07/04/2013,0,0,0,0,0,94.64016108354909
150532,448,5,10/07/2015,661,1,0,0,1,5816.236803879638
403221,886,4,10/10/2013,650,1,1,0,0,6211.863660508252
703213,86,7,26/07/2015,0,0,0,0,0,0.0
